date,value
6/29/2012,1172.11
7/2/2012,1188.74
7/3/2012,1198.07
7/4/2012,1194.15
7/5/2012,1201.8
7/6/2012,1200.08
7/9/2012,1186.95
7/10/2012,1204.42
7/11/2012,1208.67
7/12/2012,1193.13
7/13/2012,1210.29
7/16/2012,1214.25
7/17/2012,1224.21
7/18/2012,1220.14
7/19/2012,1212.96
7/20/2012,1208.55
7/23/2012,1185.11
7/24/2012,1187.64
7/25/2012,1188.62
7/26/2012,1172.92
7/27/2012,1178.01
7/30/2012,1193.32
7/31/2012,1199.3
8/1/2012,1201.13
8/3/2012,1197.53
8/6/2012,1208.01
8/7/2012,1208.19
8/8/2012,1214.13
8/9/2012,1217.7
8/10/2012,1219.37
8/14/2012,1226.82
8/15/2012,1226.83
8/16/2012,1224.4
8/17/2012,1223.91
8/20/2012,1229
8/21/2012,1232.29
8/22/2012,1234.14
8/23/2012,1237.64
8/24/2012,1237.19
8/27/2012,1233.73
8/28/2012,1233.16
8/29/2012,1220.16
8/30/2012,1214.55
8/31/2012,1227.48
9/3/2012,1235.48
9/4/2012,1236.31
9/5/2012,1233.84
9/6/2012,1243.92
9/7/2012,1246.1
9/10/2012,1250.93
9/11/2012,1248.32
9/12/2012,1259.96
9/13/2012,1257.69
9/14/2012,1276.12
9/17/2012,1278.54
9/18/2012,1272.86
9/19/2012,1285.46
9/20/2012,1282.68
9/21/2012,1286.26
9/24/2012,1284.3
9/25/2012,1287.41
9/26/2012,1274.5
9/27/2012,1286.11
9/28/2012,1298.79
10/1/2012,1299.71
10/2/2012,1305.66
10/3/2012,1307.55
10/4/2012,1306.63
10/5/2012,1311.35
10/8/2012,1304.71
10/9/2012,1292.48
10/10/2012,1289.35
10/11/2012,1294.9
10/12/2012,1296.98
10/15/2012,1290.56
10/16/2012,1287.49
10/17/2012,1301.28
10/18/2012,1311.21
10/19/2012,1307.71
10/22/2012,1310.42
10/24/2012,1295
10/25/2012,1297.39
10/26/2012,1281.81
10/29/2012,1279.57
10/30/2012,1294.43
10/31/2012,1298.87
11/1/2012,1297.99
11/2/2012,1306.6
11/5/2012,1306.7
11/6/2012,1300.84
11/7/2012,1299.74
11/8/2012,1293.7
11/9/2012,1290.83
11/12/2012,1294.5
11/13/2012,1289.07
11/14/2012,1279.29
11/15/2012,1274.02
11/16/2012,1280.13
11/19/2012,1283.65
11/20/2012,1276.41
11/21/2012,1276.39
11/22/2012,1279.51
11/23/2012,1281.7
11/26/2012,1290.85
11/27/2012,1297.03
11/28/2012,1299.94
11/29/2012,1309.57
11/30/2012,1324.04
12/3/2012,1332.92
12/4/2012,1330.06
12/6/2012,1339.88
12/7/2012,1334.95
12/11/2012,1341.33
12/12/2012,1354.57
12/13/2012,1353.81
12/14/2012,1358.5
12/17/2012,1359.09
12/18/2012,1362.94
12/19/2012,1378.4
12/20/2012,1377.4
12/21/2012,1373.38
12/24/2012,1375.82
12/25/2012,1378.32
12/26/2012,1382.23
12/27/2012,1397.19
12/28/2012,1391.93
1/2/2013,1407.45
1/3/2013,1408.41
1/4/2013,1416.66
1/7/2013,1415.32
1/8/2013,1417.33
1/9/2013,1423.46
1/10/2013,1405.99
1/11/2013,1412.06
1/14/2013,1425.07
1/15/2013,1422.86
1/16/2013,1416.14
1/17/2013,1420.95
1/18/2013,1434.44
1/21/2013,1440.48
1/22/2013,1434.09
1/23/2013,1439.2
1/24/2013,1449.09
1/25/2013,1461.41
1/28/2013,1472.05
1/29/2013,1478.77
1/30/2013,1490.82
1/31/2013,1474.2
2/1/2013,1499.22
2/4/2013,1506.37
2/5/2013,1505.72
2/6/2013,1500.35
2/7/2013,1499.81
2/8/2013,1497.3
2/11/2013,1489.11
2/12/2013,1488.95
2/13/2013,1514.11
2/14/2013,1526.74
2/15/2013,1521.52
2/18/2013,1523.29
2/19/2013,1532.07
2/20/2013,1546.64
2/21/2013,1528.74
2/22/2013,1540.13
2/26/2013,1530.32
2/27/2013,1518.05
2/28/2013,1541.58
3/1/2013,1539.6
3/4/2013,1540.72
3/5/2013,1549.31
3/6/2013,1559.35
3/7/2013,1560.98
3/8/2013,1566.92
3/11/2013,1577.65
3/12/2013,1576.68
3/13/2013,1578.7
3/14/2013,1586.79
3/15/2013,1598.13
3/18/2013,1591.65
3/19/2013,1568.25
3/20/2013,1543.67
3/21/2013,1529.52
3/22/2013,1478.97
3/25/2013,1523.95
3/26/2013,1544.03
3/27/2013,1560.87
3/28/2013,1544.57
3/29/2013,1561.06
4/1/2013,1549.55
4/2/2013,1550.54
4/3/2013,1520.52
4/4/2013,1528.46
4/5/2013,1489.53
4/9/2013,1470.72
4/10/2013,1490.25
4/11/2013,1516.81
4/12/2013,1527.32
4/17/2013,1521.53
4/18/2013,1529.76
4/19/2013,1545.46
4/22/2013,1559.1
4/23/2013,1549.35
4/24/2013,1553.85
4/25/2013,1574.25
4/26/2013,1582.93
4/29/2013,1584.93
4/30/2013,1597.86
5/2/2013,1589.19
5/3/2013,1578.95
5/7/2013,1601.15
5/8/2013,1614.15
5/9/2013,1621.12
5/10/2013,1622.48
5/13/2013,1617.73
5/14/2013,1623.48
5/15/2013,1630.09
5/16/2013,1617.89
5/17/2013,1627.96
5/20/2013,1643.4
5/21/2013,1643.43
5/22/2013,1631.27
5/23/2013,1607.46
5/27/2013,1593.1
5/28/2013,1619.57
5/29/2013,1601.61
5/30/2013,1581.32
5/31/2013,1562.07
6/3/2013,1539.26
6/4/2013,1555.61
6/5/2013,1522.66
6/6/2013,1490.21
6/7/2013,1516.24
6/10/2013,1528.55
6/11/2013,1452.63
6/12/2013,1433.47
6/13/2013,1403.27
6/14/2013,1465.27
6/17/2013,1471.04
6/18/2013,1427.42
6/19/2013,1437.7
6/20/2013,1402.19
6/21/2013,1400.5
6/24/2013,1364.09
6/25/2013,1384.63
6/26/2013,1424.38
6/27/2013,1446.45
6/28/2013,1451.9
7/2/2013,1463.98
7/3/2013,1443.57
7/4/2013,1430.88
7/5/2013,1441.33
7/8/2013,1404.64
7/9/2013,1398.69
7/10/2013,1388.41
7/11/2013,1447.04
7/12/2013,1453.71
7/15/2013,1455.4
7/16/2013,1451.45
7/17/2013,1458.08
7/18/2013,1487.19
7/19/2013,1481.84
7/23/2013,1513.31
7/24/2013,1501.36
7/25/2013,1456.68
7/26/2013,1476.71
7/29/2013,1454.28
7/30/2013,1435.44
7/31/2013,1423.14
8/1/2013,1437.51
8/2/2013,1420.94
8/5/2013,1424.31
8/6/2013,1429.39
8/7/2013,1429.99
8/8/2013,1447.16
8/9/2013,1432.25
8/13/2013,1459.08
8/14/2013,1460.63
8/15/2013,1453.07
8/16/2013,1445.76
8/19/2013,1398.48
8/20/2013,1370.86
8/21/2013,1355.14
8/22/2013,1351.81
8/23/2013,1338.13
8/26/2013,1329.18
8/27/2013,1293.97
8/28/2013,1275.76
8/29/2013,1292.53
8/30/2013,1294.3
9/2/2013,1323.7
9/3/2013,1315.41
9/4/2013,1303.21
9/5/2013,1313.49
9/6/2013,1336.25
9/9/2013,1384.31
9/10/2013,1393.17
9/11/2013,1411.18
9/12/2013,1397.9
9/13/2013,1401.08
9/16/2013,1445.11
9/17/2013,1443.78
9/18/2013,1439.13
9/19/2013,1489.06
9/20/2013,1486.76
9/23/2013,1436.68
9/24/2013,1417.77
9/25/2013,1436.9
9/26/2013,1424.76
9/27/2013,1417.49
9/30/2013,1383.16
10/1/2013,1408.19
10/2/2013,1408.99
10/3/2013,1429.18
10/4/2013,1427.72
10/7/2013,1414.62
10/8/2013,1434.06
10/9/2013,1434.66
10/10/2013,1451.91
10/11/2013,1457.78
10/14/2013,1459.84
10/15/2013,1472.9
10/16/2013,1464.38
10/17/2013,1469.09
10/18/2013,1484.72
10/21/2013,1448.54
10/22/2013,1457.36
10/24/2013,1466.32
10/25/2013,1454.88
10/28/2013,1449.62
10/29/2013,1455.86
10/30/2013,1431.12
10/31/2013,1442.88
11/1/2013,1429.08
11/4/2013,1388.4
11/5/2013,1415.44
11/6/2013,1434.97
11/7/2013,1425.23
11/8/2013,1405.03
11/11/2013,1405.91
11/12/2013,1413.08
11/13/2013,1404.77
11/14/2013,1415.69
11/15/2013,1420.66
11/18/2013,1423.96
11/19/2013,1412.44
11/20/2013,1404.81
11/21/2013,1375.86
11/22/2013,1359.07
11/25/2013,1352.86
11/26/2013,1358.69
11/27/2013,1373.11
11/28/2013,1359.45
11/29/2013,1371.13
12/2/2013,1374.26
12/3/2013,1383.89
12/4/2013,1376.63
12/6/2013,1361.57
12/9/2013,1367.42
12/11/2013,1369.35
12/12/2013,1356.21
12/13/2013,1341.13
12/16/2013,1328.4
12/17/2013,1337.18
12/18/2013,1349.86
12/19/2013,1346.63
12/20/2013,1342.72
12/23/2013,1326.14
12/24/2013,1327.13
12/25/2013,1332.45
12/26/2013,1308.46
12/27/2013,1298.71
1/2/2014,1230.77
1/3/2014,1224.62
1/6/2014,1230.84
1/7/2014,1262.36
1/8/2014,1257.73
1/9/2014,1258.26
1/10/2014,1255.45
1/13/2014,1283.56
1/14/2014,1295.87
1/15/2014,1277.03
1/16/2014,1301.48
1/17/2014,1295.41
1/20/2014,1289.99
1/21/2014,1293.1
1/22/2014,1290.49
1/23/2014,1308.34
1/24/2014,1314.63
1/27/2014,1288.59
1/28/2014,1271.79
1/29/2014,1271.42
1/30/2014,1264.07
1/31/2014,1274.28
2/3/2014,1292.81
2/4/2014,1276.84
2/5/2014,1280.25
2/6/2014,1295.24
2/7/2014,1296.49
2/10/2014,1290.66
2/11/2014,1296.25
2/12/2014,1314.06
2/13/2014,1311.87
2/17/2014,1332.37
2/18/2014,1326.21
2/19/2014,1321
2/20/2014,1303.98
2/21/2014,1304.21
2/24/2014,1301.38
2/25/2014,1303.88
2/26/2014,1304.62
2/27/2014,1318.05
2/28/2014,1325.33
3/3/2014,1339.21
3/4/2014,1345.82
3/5/2014,1351.64
3/6/2014,1352.21
3/7/2014,1355.08
3/10/2014,1349.05
3/11/2014,1364.28
3/12/2014,1356.42
3/13/2014,1370.5
3/14/2014,1372.18
3/17/2014,1377.1
3/18/2014,1373.08
3/19/2014,1364.27
3/20/2014,1361.47
3/21/2014,1360.5
3/24/2014,1349.9
3/25/2014,1354.01
3/26/2014,1360.44
3/27/2014,1355.95
3/28/2014,1368.9
3/31/2014,1376.26
4/1/2014,1387.48
4/2/2014,1396.62
4/3/2014,1391.22
4/4/2014,1392.01
4/8/2014,1379.34
4/9/2014,1382.02
4/10/2014,1389.56
4/11/2014,1389.16
4/16/2014,1401.84
4/17/2014,1408.78
4/18/2014,1409.18
4/21/2014,1413.07
4/22/2014,1415.05
4/23/2014,1423.39
4/24/2014,1422.67
4/25/2014,1408.16
4/28/2014,1411.23
4/29/2014,1412.33
4/30/2014,1414.94
5/2/2014,1421.48
5/6/2014,1404.01
5/7/2014,1402.61
5/8/2014,1379.02
5/9/2014,1377.37
5/12/2014,1375.14
5/14/2014,1396.03
5/15/2014,1395.21
5/16/2014,1405.26
5/19/2014,1410.63
5/20/2014,1394.69
5/21/2014,1402.92
5/22/2014,1405.21
5/23/2014,1396.84
5/26/2014,1388.29
5/27/2014,1392.73
5/28/2014,1402.79
5/29/2014,1408.51
5/30/2014,1415.73
6/2/2014,1440.94
6/3/2014,1454.24
6/4/2014,1449.4
6/5/2014,1453.16
6/6/2014,1458.02
6/9/2014,1457.3
6/10/2014,1469.19
6/11/2014,1463.71
6/12/2014,1457.02
6/13/2014,1456.02
6/16/2014,1471.85
6/17/2014,1471.02
6/18/2014,1451.36
6/19/2014,1461.91
6/20/2014,1467.29
6/23/2014,1468.7
6/24/2014,1460.92
6/25/2014,1468.49
6/26/2014,1477.48
6/27/2014,1483.24
6/30/2014,1485.75
7/2/2014,1491.81
7/3/2014,1493.21
7/4/2014,1495.83
7/7/2014,1503.21
7/8/2014,1507.58
7/9/2014,1507.92
7/10/2014,1518.01
7/14/2014,1529.23
7/15/2014,1524.53
7/16/2014,1530.42
7/17/2014,1535.66
7/18/2014,1533.41
7/21/2014,1538.55
7/22/2014,1520.81
7/23/2014,1541.56
7/24/2014,1543.92
7/25/2014,1543.85
7/28/2014,1538.13
7/29/2014,1520.55
7/30/2014,1518.79
7/31/2014,1502.39
8/1/2014,1500.2
8/4/2014,1519.38
8/5/2014,1528.98
8/6/2014,1522.41
8/7/2014,1522.27
8/8/2014,1520.31
8/13/2014,1544.55
8/14/2014,1541.97
8/15/2014,1546.62
8/18/2014,1542.36
8/19/2014,1542.85
8/20/2014,1550.77
8/21/2014,1551.41
8/22/2014,1556.97
8/25/2014,1563.13
8/26/2014,1560.17
8/27/2014,1564.58
8/28/2014,1559.05
8/29/2014,1561.63
9/1/2014,1565.35
9/2/2014,1568.6
9/3/2014,1583.27
9/4/2014,1579.73
9/5/2014,1584.32
9/8/2014,1584.77
9/9/2014,1583.18
9/10/2014,1582.13
9/11/2014,1580.87
9/12/2014,1581.36
9/15/2014,1579.12
9/16/2014,1565.41
9/17/2014,1570.64
9/18/2014,1584.23
9/19/2014,1584.91
9/22/2014,1589.51
9/23/2014,1590.13
9/24/2014,1591.89
9/25/2014,1591.99
9/26/2014,1600.16
9/29/2014,1585.79
9/30/2014,1585.67
10/1/2014,1587.35
10/2/2014,1569.73
10/3/2014,1570.28
10/6/2014,1543.13
10/7/2014,1539.39
10/8/2014,1543.39
10/9/2014,1560.61
10/10/2014,1552.72
10/13/2014,1542.35
10/14/2014,1546.78
10/15/2014,1547.41
10/16/2014,1526.15
10/17/2014,1528.71
10/20/2014,1526.67
10/21/2014,1526.14
10/22/2014,1532.72
10/24/2014,1539.91
10/27/2014,1547.89
10/28/2014,1556.53
10/29/2014,1562.67
10/30/2014,1565.35
10/31/2014,1584.16
11/3/2014,1579.18
11/4/2014,1585.15
11/5/2014,1577.4
11/6/2014,1580.77
11/7/2014,1578.37
11/10/2014,1567.34
11/11/2014,1571.2
11/12/2014,1562.03
11/13/2014,1577.21
11/14/2014,1575.88
11/17/2014,1569.07
11/18/2014,1581.27
11/19/2014,1577.55
11/20/2014,1568.68
11/21/2014,1579.2
11/24/2014,1590.14
11/25/2014,1596.8
11/26/2014,1591
11/27/2014,1599.82
11/28/2014,1593.91
12/1/2014,1593.82
12/2/2014,1594
12/3/2014,1594.58
12/4/2014,1597.76
12/8/2014,1575.55
12/9/2014,1559.56
12/11/2014,1526.81
12/12/2014,1514.95
12/15/2014,1478.49
12/16/2014,1461.74
12/17/2014,1480.2
12/18/2014,1516.79
12/19/2014,1514.35
12/22/2014,1536.83
12/23/2014,1531.17
12/24/2014,1525.06
12/25/2014,1504.89
12/26/2014,1510.41
12/29/2014,1498.22
12/30/2014,1497.67
1/5/2015,1483.25
1/6/2015,1477.58
1/7/2015,1500.75
1/8/2015,1521.62
1/9/2015,1529.42
1/12/2015,1531.21
1/13/2015,1534.97
1/14/2015,1523.24
1/15/2015,1523.38
1/16/2015,1517.74
1/19/2015,1535.37
1/20/2015,1535.09
1/21/2015,1537.36
1/22/2015,1560.34
1/23/2015,1598.33
1/26/2015,1588.31
1/27/2015,1589.81
1/28/2015,1592.81
1/29/2015,1586.4
1/30/2015,1581.25
2/2/2015,1582.7
2/3/2015,1602.54
2/4/2015,1599.81
2/5/2015,1607.92
2/6/2015,1613.63
2/9/2015,1601.77
2/10/2015,1594.96
2/11/2015,1605.11
2/12/2015,1613.4
2/13/2015,1615.89
2/16/2015,1608.04
2/17/2015,1587.75
2/18/2015,1603.14
2/19/2015,1599.96
2/20/2015,1603.45
2/23/2015,1593.89
2/24/2015,1598.66
2/25/2015,1589.33
2/26/2015,1593.55
2/27/2015,1587.01
3/2/2015,1582.14
3/3/2015,1562.84
3/5/2015,1553.33
3/6/2015,1568.29
3/9/2015,1559.71
3/10/2015,1531.04
3/11/2015,1543.84
3/12/2015,1544.34
3/13/2015,1541.55
3/16/2015,1515.57
3/17/2015,1512.84
3/18/2015,1531.5
3/19/2015,1532.13
3/20/2015,1529.96
3/23/2015,1520.01
3/24/2015,1514.45
3/25/2015,1512.8
3/26/2015,1496.41
3/27/2015,1495.22
3/30/2015,1496.51
3/31/2015,1505.94
4/1/2015,1525.58
4/2/2015,1532.23
4/3/2015,1536.05
4/7/2015,1549.53
4/8/2015,1544.86
4/9/2015,1545.11
4/10/2015,1547.83
4/16/2015,1570
4/17/2015,1566.85
4/20/2015,1560.32
4/21/2015,1569.35
4/22/2015,1552.01
4/23/2015,1544.84
4/24/2015,1555.46
4/27/2015,1548.83
4/28/2015,1531.53
4/29/2015,1522.47
4/30/2015,1526.74
5/6/2015,1519.88
5/7/2015,1498.31
5/8/2015,1510.51
5/11/2015,1501.3
5/12/2015,1485.72
5/13/2015,1495.95
5/14/2015,1497.4
5/15/2015,1512.19
5/18/2015,1510.41
5/19/2015,1525.96
5/20/2015,1520.11
5/21/2015,1526.25
5/22/2015,1523.86
5/25/2015,1508.16
5/26/2015,1497.98
5/27/2015,1500.84
5/28/2015,1493.61
5/29/2015,1496.05
6/2/2015,1476.87
6/3/2015,1482.07
6/4/2015,1490.9
6/5/2015,1507.37
6/8/2015,1508.28
6/9/2015,1492.32
6/10/2015,1504.04
6/11/2015,1514.81
6/12/2015,1508.23
6/15/2015,1501.89
6/16/2015,1503.28
6/17/2015,1514.79
6/18/2015,1508.04
6/19/2015,1491.46
6/22/2015,1504.06
6/23/2015,1503.23
6/24/2015,1518.26
6/25/2015,1519.47
6/26/2015,1518.03
6/29/2015,1511.19
6/30/2015,1504.55
7/2/2015,1491.62
7/3/2015,1489.59
7/6/2015,1473.23
7/7/2015,1483.77
7/8/2015,1470.25
7/9/2015,1472.57
7/10/2015,1484.9
7/13/2015,1490.65
7/14/2015,1488.4
7/15/2015,1486.74
7/16/2015,1481.26
7/17/2015,1479.31
7/20/2015,1466.71
7/21/2015,1447.44
7/22/2015,1447.84
7/23/2015,1444.66
7/24/2015,1438.08
7/27/2015,1412.55
7/28/2015,1408.07
7/29/2015,1417.49
7/31/2015,1440.12
8/3/2015,1442.04
8/4/2015,1432.16
8/5/2015,1436.36
8/6/2015,1430.58
8/7/2015,1428.79
8/10/2015,1420.13
8/11/2015,1408.32
8/13/2015,1404.15
8/14/2015,1413.92
8/17/2015,1408.74
8/18/2015,1372.61
8/19/2015,1379.12
8/20/2015,1372.53
8/21/2015,1365.61
8/24/2015,1301.06
8/25/2015,1323.88
8/26/2015,1320.08
8/27/2015,1358.03
8/28/2015,1365.94
8/31/2015,1382.41
9/1/2015,1362.39
9/2/2015,1372.45
9/3/2015,1383.48
9/4/2015,1370.75
9/7/2015,1371.4
9/8/2015,1379.32
9/9/2015,1396.29
9/10/2015,1396.16
9/11/2015,1381.72
9/14/2015,1377.15
9/15/2015,1370.65
9/16/2015,1381.8
9/17/2015,1389.7
9/18/2015,1390.32
9/21/2015,1392.73
9/22/2015,1379.32
9/23/2015,1375.17
9/24/2015,1372.35
9/25/2015,1376.83
9/28/2015,1352.13
9/29/2015,1348.84
9/30/2015,1349
10/1/2015,1345.15
10/2/2015,1346.35
10/5/2015,1363.17
10/6/2015,1370.69
10/7/2015,1393.66
10/8/2015,1392.15
10/9/2015,1411.33
10/12/2015,1412.49
10/13/2015,1406.69
10/14/2015,1405.08
10/15/2015,1425.32
10/16/2015,1418.38
10/19/2015,1416.91
10/20/2015,1418.63
10/21/2015,1415.8
10/22/2015,1416.14
10/26/2015,1424.16
10/27/2015,1424.05
10/28/2015,1409.26
10/29/2015,1390.04
10/30/2015,1394.94
11/2/2015,1413.34
11/3/2015,1412.62
11/4/2015,1423.42
11/5/2015,1413.16
11/6/2015,1414.54
11/9/2015,1402.57
11/10/2015,1398.38
11/11/2015,1390.15
11/12/2015,1384.29
11/13/2015,1382.46
11/16/2015,1388.62
11/17/2015,1390.17
11/18/2015,1376.82
11/19/2015,1384.97
11/20/2015,1393.84
11/23/2015,1394.22
11/24/2015,1384.92
11/25/2015,1381.46
11/26/2015,1365.81
11/27/2015,1363.13
11/30/2015,1359.7
12/1/2015,1357.01
12/2/2015,1339.45
12/3/2015,1340.62
12/4/2015,1333.57
12/8/2015,1306.98
12/9/2015,1297.82
12/11/2015,1280.92
12/14/2015,1267.61
12/15/2015,1300.51
12/16/2015,1299.12
12/17/2015,1310.34
12/18/2015,1284.92
12/21/2015,1264.44
12/22/2015,1261.66
12/23/2015,1274.5
12/24/2015,1284.15
12/25/2015,1282.93
12/28/2015,1285.87
12/29/2015,1283.78
12/30/2015,1288.02
1/4/2016,1263.41
1/5/2016,1253.34
1/6/2016,1260.04
1/7/2016,1224.83
1/8/2016,1244.18
1/11/2016,1234.5
1/12/2016,1255.3
1/13/2016,1278.61
1/14/2016,1263.29
1/15/2016,1245.85
1/18/2016,1245.05
1/19/2016,1266.01
1/20/2016,1248.98
1/21/2016,1245.61
1/22/2016,1268.03
1/25/2016,1267.7
1/26/2016,1268.07
1/27/2016,1278.29
1/28/2016,1288.4
1/29/2016,1300.98
2/1/2016,1297.34
2/2/2016,1285.3
2/3/2016,1291.77
2/4/2016,1297.11
2/5/2016,1306.29
2/8/2016,1307.57
2/9/2016,1303.96
2/10/2016,1304.74
2/11/2016,1280.74
2/12/2016,1276.49
2/15/2016,1288.4
2/16/2016,1289.36
2/17/2016,1288.47
2/18/2016,1294.59
2/19/2016,1320.19
2/23/2016,1325.79
2/24/2016,1331.93
2/25/2016,1333.42
2/26/2016,1343.07
2/29/2016,1332.37
3/1/2016,1346.95
3/2/2016,1365.31
3/3/2016,1379.33
3/4/2016,1379.53
3/7/2016,1395.75
3/8/2016,1374.62
3/9/2016,1390.66
3/10/2016,1379.06
3/11/2016,1393.41
3/14/2016,1394.27
3/15/2016,1382.93
3/16/2016,1377.8
3/17/2016,1380.2
3/18/2016,1382.96
3/21/2016,1393.63
3/22/2016,1397.2
3/23/2016,1412.16
3/24/2016,1405.41
3/25/2016,1394.78
3/28/2016,1389.01
3/29/2016,1392.85
3/30/2016,1410.29
3/31/2016,1407.7
4/1/2016,1400.72
4/4/2016,1400.27
4/5/2016,1373.59
4/7/2016,1356.69
4/8/2016,1369.64
4/11/2016,1369.84
4/12/2016,1385.42
4/18/2016,1398.77
4/19/2016,1416
4/20/2016,1414.96
4/21/2016,1423.9
4/22/2016,1410.81
4/25/2016,1408.71
4/26/2016,1418.78
4/27/2016,1411.84
4/28/2016,1399.91
4/29/2016,1404.61
5/3/2016,1397.87
5/4/2016,1390.7
5/9/2016,1394.14
5/10/2016,1390.13
5/11/2016,1382.41
5/12/2016,1399.31
5/13/2016,1394.69
5/16/2016,1397.63
5/17/2016,1406.57
5/18/2016,1400.5
5/19/2016,1385.86
5/23/2016,1381.69
5/24/2016,1384.26
5/25/2016,1397.63
5/26/2016,1401.64
5/27/2016,1412.67
5/30/2016,1424.12
5/31/2016,1424.28
6/1/2016,1415.76
6/2/2016,1424.06
6/3/2016,1436.43
6/6/2016,1443.42
6/7/2016,1442.42
6/8/2016,1445.54
6/9/2016,1435.65
6/10/2016,1429.21
6/13/2016,1421.86
6/14/2016,1428.1
6/15/2016,1434.89
6/16/2016,1411.19
6/17/2016,1421.32
6/20/2016,1421.99
6/21/2016,1430.8
6/22/2016,1424.68
6/23/2016,1436.4
6/24/2016,1413.19
6/27/2016,1424.31
6/28/2016,1437.42
6/29/2016,1442.66
6/30/2016,1444.99
7/4/2016,1454.56
7/5/2016,1450.07
7/6/2016,1452.59
7/7/2016,1456.72
7/8/2016,1455.65
7/11/2016,1468.39
7/12/2016,1474.92
7/13/2016,1477.61
7/14/2016,1488.69
7/15/2016,1492
7/20/2016,1510.03
7/21/2016,1502.7
7/22/2016,1509.13
7/25/2016,1512.66
7/26/2016,1504.81
7/27/2016,1515.4
7/28/2016,1524.58
7/29/2016,1524.07
8/1/2016,1512.62
8/2/2016,1497.51
8/3/2016,1507.47
8/4/2016,1507.93
8/5/2016,1518.69
8/8/2016,1542.26
8/9/2016,1548.21
8/10/2016,1548.13
8/11/2016,1552.64
8/15/2016,1549.11
8/16/2016,1537.52
8/17/2016,1531.63
8/18/2016,1547.01
8/19/2016,1538.76
8/22/2016,1539.24
8/23/2016,1540.06
8/24/2016,1547.55
8/25/2016,1544.1
8/26/2016,1549.41
8/29/2016,1544.15
8/30/2016,1546.13
8/31/2016,1548.44
9/1/2016,1539.71
9/2/2016,1521.48
9/5/2016,1492.52
9/6/2016,1496.9
9/7/2016,1487.2
9/8/2016,1455.38
9/9/2016,1445.28
9/12/2016,1411.85
9/13/2016,1446.84
9/14/2016,1458.19
9/15/2016,1463.39
9/16/2016,1479.07
9/19/2016,1492.73
9/20/2016,1473.78
9/21/2016,1487.17
9/22/2016,1505.99
9/23/2016,1492.88
9/26/2016,1490.14
9/27/2016,1489.39
9/28/2016,1479.58
9/29/2016,1491.43
9/30/2016,1483.21
10/3/2016,1490.94
10/4/2016,1509.78
10/5/2016,1509.92
10/6/2016,1513.86
10/7/2016,1504.34
10/10/2016,1457.02
10/11/2016,1442.21
10/12/2016,1406.18
10/13/2016,1412.82
10/14/2016,1477.61
10/17/2016,1477.34
10/18/2016,1477.54
10/19/2016,1486.28
10/20/2016,1492.73
10/21/2016,1500.37
10/25/2016,1506.47
10/26/2016,1492.12
10/27/2016,1498.36
10/28/2016,1494.44
10/31/2016,1495.72
11/1/2016,1504.52
11/2/2016,1498.65
11/3/2016,1493.08
11/4/2016,1485.7
11/7/2016,1502.27
11/8/2016,1509.84
11/9/2016,1509.43
11/10/2016,1514.26
11/11/2016,1494.53
11/14/2016,1469.23
11/15/2016,1476.46
11/16/2016,1474.64
11/17/2016,1473.85
11/18/2016,1473.86
11/21/2016,1478.3
11/22/2016,1485.68
11/23/2016,1496.36
11/24/2016,1490.11
11/25/2016,1500.4
11/28/2016,1500.78
11/29/2016,1497.18
11/30/2016,1510.24
12/1/2016,1512.38
12/2/2016,1501.66
12/6/2016,1516.48
12/7/2016,1520.53
12/8/2016,1525.41
12/9/2016,1526.32
12/13/2016,1530.21
12/14/2016,1521.25
12/15/2016,1519.65
12/16/2016,1522.51
12/19/2016,1522.4
12/20/2016,1511.65
12/21/2016,1508.57
12/22/2016,1504.12
12/23/2016,1509.98
12/26/2016,1515.23
12/27/2016,1517.08
12/28/2016,1524.6
12/29/2016,1537.81
12/30/2016,1542.94
1/4/2017,1563.58
1/5/2017,1571.05
1/6/2017,1571.48
1/9/2017,1564.08
1/10/2017,1572.1
1/11/2017,1572.93
1/12/2017,1568.84
1/13/2017,1575.24
1/16/2017,1571.8
1/17/2017,1566.84
1/18/2017,1560.83
1/19/2017,1554.88
1/20/2017,1562.99
1/23/2017,1570.79
1/24/2017,1578.82
1/25/2017,1584.29
1/26/2017,1591
1/27/2017,1590.8
1/30/2017,1590.56
1/31/2017,1577.31
2/1/2017,1576.32
2/2/2017,1572.67
2/3/2017,1582.95
2/6/2017,1589.13
2/7/2017,1582.52
2/8/2017,1589.29
2/9/2017,1583.25
2/10/2017,1585.24
2/14/2017,1572.24
2/15/2017,1573.37
2/16/2017,1576.05
2/17/2017,1577.84
2/20/2017,1578.47
2/21/2017,1564.42
2/22/2017,1572.04
2/23/2017,1567.32
2/24/2017,1564.59
2/27/2017,1558.03
2/28/2017,1559.56
3/1/2017,1567.19
3/2/2017,1569.94
3/3/2017,1566.2
3/6/2017,1553.61
3/7/2017,1549.87
3/8/2017,1551.73
3/9/2017,1549.24
3/10/2017,1539.91
3/13/2017,1535.51
3/14/2017,1543.15
3/15/2017,1540.8
3/16/2017,1557.05
3/17/2017,1560.98
3/20/2017,1563.54
3/21/2017,1568.78
3/22/2017,1566.66
3/23/2017,1568.72
3/24/2017,1573.51
3/27/2017,1570.5
3/28/2017,1576.72
3/29/2017,1574.97
3/30/2017,1579.88
3/31/2017,1575.11
4/3/2017,1580.86
4/4/2017,1583.82
4/5/2017,1582.12
